surveyId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1817253,3451,8542,8067,11140,148,2891,4924,6374,5901,1028,2145,10382,4404,10522,11230,9213,5543,10899,10811,2514,10904,8746,10468,5451,6321,3977
1818795,3451,8542,8067,11140,148,2891,4924,6374,5901,1028,2145,10382,4404,10522,11230,9213,5543,10899,10811,2514,10904,8746,10468,5451,6321,3977
1820889,53,5022,5542,5071,10800,544,3661,8428,843,963,6708,2002,8949,791,10047,10485,1573,3594,1024,8705,2564,2025,8106,2398,10896,8573
1828332,5412,6788,1276,8208,9636,7536,3722,9647,4871,6295,11140,963,7942,3037,544,8573,2337,5166,10600,1654,2474,1497,8180,6909,10274,10427
1828760,6788,1254,7742,11120,2747,3470,6208,8751,1092,5412,1139,10178,3374,1851,9878,6827,2776,544,3043,6925,5146,8208,4202,10904,10991,8807
1830153,5832,6759,6827,6788,8751,3309,2776,4202,3043,8807,963,544,11120,53,1254,8473,1139,6487,3451,8208,7742,1497,2810,10315,10904,1746
1830420,10315,6788,5745,8807,10073,11054,4758,843,8542,6446,10268,1086,2142,3838,1139,5398,8760,3181,890,5832,5166,8818,7121,6759,2753,5739
1832021,5398,7990,4748,8383,477,2949,8106,2474,7739,1086,6686,5764,11140,423,4499,8818,3236,9261,10998,10073,9376,7121,1018,9427,8229,178
1834640,8106,2474,8424,4758,9388,1086,8208,5630,9766,6208,3958,146,4169,6925,3639,5173,868,6528,509,8431,5412,1254,8972,4202,5305,2753
1844356,96,10317,9024,7552,423,3722,8590,5804,1964,4748,9465,9376,1818,11242,11012,10255,9076,8818,2777,4105,8229,2799,11140,8806,7121,10600
1846217,2145,8818,1086,10073,3639,2361,8431,5557,8106,4149,5398,2082,4734,3438,4043,8351,986,7972,6603,2747,6002,8542,8424,1254,6759,9261
1855291,3639,4748,7990,5398,11140,4758,4734,6883,9881,10452,2783,9714,6603,2949,4397,6707,8098,3610,7748,5557,3451,8818,3096,10948,2361,4917
1856989,2210,8428,7621,10180,6407,6805,8782,11012,2630,10648,4317,728,1445,8714,7471,4337,3429,514,2184,4267,9143,8743,5068,6497,9256,4991
1857277,963,633,5173,53,4202,7403,8818,10367,2025,2398,5932,1497,477,10073,9647,509,7807,2810,1780,544,10485,9669,976,423,1498,4558
1858538,6788,2474,9647,2788,8424,10247,2142,981,8807,10385,3374,963,9261,7862,4871,976,799,2570,8208,5335,1888,9388,146,1707,10991,4238
1860369,5398,7990,4748,8383,477,2949,8106,7739,1086,6686,5764,11140,423,4499,8818,3236,2474,9261,10998,10073,9376,7121,1018,178,9427,8229
1862894,53,8807,963,6788,5542,713,976,7760,8573,2025,9669,9647,1707,7999,7640,4238,8428,5335,7807,843,2398,6989,2885,4483,1573,8673
1866827,1746,4202,963,6827,6497,2810,423,53,569,5022,5804,8807,5832,1525,10427,9376,6788,7115,694,8818,9465,2025,8229,4216,1054,4397
1875030,6603,3451,8673,6358,10904,1015,12,5557,10073,1086,5543,6002,4748,5255,262,7871,9714,1162,1018,4105,3639,2516,8316,8806,9317,477
1877894,1028,8542,148,8067,2891,10899,6374,3451,5901,10904,4404,4924,10382,10522,7244,9213,2145,11140,11230,2514,5451,8746,8412,7748,10811,6321
1883582,11140,694,10073,4748,4397,1818,2753,1086,9024,53,9376,7115,544,2949,423,7121,249,5124,10896,6883,10317,30,5398,569,5149,2733
1890743,6759,10904,5832,8751,3043,1254,11120,7742,6446,963,10762,1139,4640,8673,7707,53,4202,3374,4734,8585,7435,10427,6788,6747,9957,8807
1905982,6079,3722,8409,419,9024,8747,540,2250,1497,5420,8632,9670,9076,10317,6491,7617,10113,9376,8760,8224,4748,11140,5557,1818,5764,9881
1909421,6788,6827,8751,7742,3457,6759,11120,2810,1497,5832,3309,10315,1254,2776,8673,9261,3043,1139,5630,2474,8351,53,7403,8208,544,4202
1914753,963,8573,5542,8807,6788,5335,509,544,53,10684,4946,4859,651,11176,8275,10427,5832,7999,6245,10316,6407,2783,7322,7746,9028,4871
1916670,9873,8431,4755,6067,8316,10904,5543,4169,8106,1092,6925,9647,5434,3596,2386,9388,3958,8811,254,6759,351,7588,2145,462,2492,1066
1921458,10385,4748,1254,4755,5146,2776,10904,6883,5149,3181,8807,3838,3470,10948,2142,6788,10307,7580,8351,3993,6118,8473,6446,4609,9816,462
1929152,53,5022,5542,5071,10800,544,3661,843,8428,963,8106,6708,2002,2337,791,8949,10047,10485,1573,8705,1024,6509,3594,8573,2398,1677
1936877,6759,6358,6603,7871,8806,11140,1497,4258,557,351,1015,4748,5543,4755,2145,6067,10073,1018,1525,1092,8316,6611,4758,7588,2753,3451
1939261,838,262,6603,3744,5483,6067,5557,5723,7588,3803,9671,9555,7571,7006,10904,2492,3451,8098,4228,7493,8340,5301,10775,634,1254,9430
1942651,10404,6407,6053,11012,2762,8806,2184,2630,8992,96,6497,2767,6424,6747,4551,5055,10772,6370,485,6405,5803,9040,1104,5602,4590,4463
1944801,6171,7706,1539,1497,8818,9415,3043,1818,10904,1882,544,3810,5621,2025,384,4109,3451,4207,8542,5173,1525,9610,8307,6002,8743,5412
1951276,4202,963,9261,6759,2474,10315,6788,8807,5832,5412,10904,6925,7536,8424,7824,8751,8673,10367,8208,2810,10268,5022,7742,3309,4871,30
1957478,5166,2885,7617,10073,10569,9884,6634,39,10315,10896,130,10969,9261,1020,7322,2753,1716,9707,8760,843,6788,5184,3597,10684,2788,3161
1965136,6497,10828,5068,1710,2184,10648,2210,7621,10422,2630,11242,3721,6424,4686,1292,4991,5603,5413,7532,1050,1226,8163,5055,2795,7524,7768
1966481,8573,8807,963,53,544,10427,4946,7640,8428,4859,8949,10600,4317,4748,8549,6883,5551,5542,9647,3358,6827,6245,6588,2783,6407,10800
1971500,1086,544,7115,5832,2753,10762,53,11140,5124,10896,10073,5739,5398,380,694,3510,9317,3838,178,9376,4748,9024,1497,2883,5166,249
1978859,6603,5557,1086,6358,1015,4734,6067,3639,8673,9317,8806,8316,10904,2516,423,5543,2753,4748,1018,5255,9714,9165,3451,7588,7871,12
1987136,8806,9024,1757,53,1780,4638,392,976,10998,3510,2799,2025,423,5149,601,10073,6446,9921,6079,7552,2823,958,2433,7742,9253,5542
1992284,8428,10772,5602,7552,7532,2322,9256,10255,11012,2949,4337,2767,651,4862,5383,2249,7121,7687,8229,5803,11059,5936,9694,10155,9376,5055
1992769,96,9024,7552,8590,6497,1818,11012,4748,10317,10255,9256,5055,5068,167,5602,4105,4955,8743,4991,10990,5804,6405,2799,2184,423,1964
2000200,10073,1818,3161,10078,1086,6883,10998,8818,5398,11054,433,4748,8760,2753,2776,3722,7121,9600,7559,10904,11140,8208,7435,7972,5293,9921
2006728,53,5022,5542,5071,10800,544,3661,843,8428,963,6708,2002,10485,8949,791,10047,1573,3594,1024,8705,2564,5335,2398,8106,8573,10896
2015403,8751,10315,6788,4202,8208,963,5832,7742,6759,3457,1139,2776,9261,10904,1254,7824,3993,3309,10307,8673,11120,569,2474,6446,1092,2747
2016865,6079,3722,540,419,8747,6491,2250,9670,8632,10113,10317,8224,8409,9024,10024,4397,1757,6119,6331,2211,4748,9707,11198,7147,6295,8760
2020873,5068,11241,6748,2786,4551,96,6497,2630,4207,7621,1295,4109,6555,4157,7471,5196,924,10648,10218,6424,2184,7808,8806,1226,6805,8743
2021004,5412,9261,10600,6788,1539,9028,9636,544,8208,963,7536,661,1276,5166,6388,6919,1018,10073,3722,5173,2337,4498,10247,7817,981,11140
2022982,469,1497,11140,9881,1818,5398,423,4748,9317,1015,559,3722,3639,2211,5557,6759,9376,7552,6067,10073,9957,10525,1092,1525,1086,6920
2035355,694,10073,11140,1818,4748,2753,53,9024,1086,5124,4397,7121,423,9816,7115,2949,249,544,10896,5149,569,2733,30,10317,9376,6883
2036883,7121,8818,11140,5804,1288,423,9024,3722,1818,9076,6091,4499,4748,10317,6962,8590,10763,9376,249,8746,1086,540,694,4707,7880,7566
2039842,53,963,5022,2002,10047,8705,10800,8106,5071,6980,10307,4871,5542,10896,1573,6708,10073,544,1024,8949,4946,2514,7706,799,1497,5400
2047807,10648,3211,6497,2630,2786,6755,995,7076,790,7471,6424,3429,4463,8397,8163,10180,1875,2288,7621,4590,485,5413,5317,6748,2210,10404
2055594,9647,6788,8208,2474,8807,8573,544,53,9669,10315,3581,5335,963,8424,10896,2142,10247,5412,6118,10367,146,3722,2885,5745,981,9388
2061553,2474,9647,8424,8106,9388,8208,9714,8431,1086,146,4734,6002,6962,2891,3639,10073,1254,4341,3958,8573,3581,3438,1475,8542,7559,617
2063458,10385,4748,1254,5146,2776,10904,6883,5149,3181,8807,3838,3470,10315,10948,4755,2142,1060,6446,10307,7580,6788,8351,3993,6118,4202,8473
2067798,6788,9647,53,2474,10315,10247,8807,8208,4871,8573,6925,5542,1888,4483,2142,6407,10073,5335,8947,843,146,9636,1889,9384,3979,5551
2069621,963,8573,10600,843,2398,11012,3885,2025,8180,1539,6788,1654,9424,5093,799,1201,2337,694,249,1054,9636,5173,1378,7817,7942,7999
2078095,838,262,9555,6603,3744,3803,10904,6611,3419,1018,9671,5557,7906,6067,7571,5301,351,5543,10073,3451,2492,5483,7006,7588,11049,7244
2123709,53,5022,5542,5071,10800,544,3661,8428,843,963,6708,2002,8949,791,10047,10485,1573,3594,1024,8705,2564,2025,8106,2398,10896,8573
2134012,8208,6788,9647,3581,1539,146,6685,9261,2474,9388,5335,963,8424,7706,8573,1254,10427,8512,53,8508,6689,9669,1888,4238,8807,9190
2134486,11140,8542,148,11230,5901,1028,3451,6374,10382,4404,8067,10522,2145,2514,10904,4924,10899,3977,8746,10811,8660,8412,9873,5451,4946,9213
2137930,6407,4991,8428,6497,7471,7047,11242,6571,6805,11012,3597,4712,7746,1964,9253,7640,2184,423,6225,11054,2587,5068,9256,10059,8782,514
2140188,11140,5557,8818,1018,7742,1092,1162,3722,1254,9636,4748,9376,4397,1869,3451,540,8106,10948,6686,1705,4043,1525,9465,6079,6446,51
2144241,5335,8208,1539,6788,6925,8673,9873,4871,3043,53,9647,1497,7706,8542,146,694,1254,4238,9636,5412,1654,5173,6685,8936,5542,5832
2148597,6603,5557,1015,9714,6358,3639,8316,11140,8806,469,10073,8673,5543,9317,3451,1086,4734,2248,7871,423,4748,10904,4105,5764,9143,2949
2155905,10404,3211,8163,2630,11012,6407,1104,4686,7471,2786,3721,4,4590,6424,10056,9256,6090,2184,2767,8477,651,3039,6053,11241,7621,6805
2156289,8811,6079,3161,9636,694,6626,6331,53,5557,8316,1254,958,2361,6603,9261,7571,462,9795,9024,7588,10315,8747,1869,11140,8428,9072
2172453,11195,9816,5420,3236,3533,6551,9707,9376,4628,8431,3123,7047,2474,11054,4748,5400,550,5704,423,4605,6377,6883,7040,8760,10927,9384
2180704,10073,4499,1497,2337,7536,11195,7121,9647,11140,5412,10904,7095,6919,3722,423,7706,5335,10762,249,2474,1276,1986,6331,8818,2703,6788
2182962,1276,9261,963,1539,6788,10600,8208,9647,9636,5412,6079,4871,1654,5071,8705,5166,981,5335,1497,3722,9028,249,958,6331,10247,1986
2187471,9694,2799,6171,8428,2322,6407,651,7532,4109,10255,9456,4862,2762,5184,53,8229,5383,843,8806,2949,7552,2249,976,11012,7706,713
2191056,963,6980,509,53,2025,4558,976,5173,9669,5335,9858,8807,2142,9647,9563,2810,7742,7403,4859,544,3510,7640,6708,6245,5832,4202
2203228,1497,4748,469,5557,10073,1015,1018,9024,3451,11140,1092,3639,2110,6603,3462,7871,579,423,4707,7559,5398,5483,9317,1818,694,3123
2208074,8428,3429,11012,4590,2762,10404,5804,423,514,6588,4997,4317,96,10268,8782,7471,9256,3211,8949,9962,10288,10600,10255,6405,10073,460
2212076,6788,6759,8208,11120,4202,10315,8751,9261,963,10904,5832,53,3457,9028,569,9647,5166,7742,8807,1254,10367,1139,6827,2474,1746,7824
2216100,6358,7871,6603,4758,3639,601,6759,5557,4748,5398,9376,8806,4258,1015,1018,262,3462,6611,8316,351,694,4216,11115,7588,9341,2145
2217197,6497,53,963,423,299,9465,9374,9376,2142,5022,569,11012,1793,6827,10427,2762,9024,4202,8428,4862,7640,1746,5804,4871,2810,7052
2224360,9555,838,1018,6603,262,3744,3419,6611,10904,9388,7571,7906,9671,8424,3803,2492,7871,10073,1092,5557,6067,4263,7006,351,5483,7493
2231270,7121,6883,1818,3722,11140,8818,10073,10317,7559,9024,423,540,1254,5398,462,4755,838,249,9376,4499,419,5804,8632,2776,1086,9076
2234940,2665,11140,2514,6374,2145,4404,2891,2753,10231,2373,3451,148,5212,5557,1014,10382,9787,10522,5451,10281,1407,5901,1404,8542,5543,10950
2237598,53,963,5022,2002,10047,8705,10800,8106,5071,6980,10307,4871,5542,10896,1573,6708,10073,544,1024,8949,4946,2514,7706,799,1497,5400
2237617,6497,423,963,53,299,9465,569,9374,5804,9376,9024,10427,2762,4871,6827,9991,4862,7640,4202,2142,2810,5022,8818,8229,7052,601
2239706,8383,4748,8106,477,5398,6440,178,8818,2949,7990,2474,4397,3236,11140,2891,6686,4758,7121,1018,5173,423,10073,9376,5764,8431,469
2240298,3161,6331,8811,6626,5557,53,8428,9636,10073,10315,7571,1254,9261,694,9000,6788,1869,8316,462,4748,981,10452,7588,2703,1092,5445
2252844,5557,5149,7871,6603,8237,6611,6067,10904,7588,1497,6759,3744,10305,5630,8673,1999,681,2753,10082,3639,5293,3438,9600,3451,1254,1818
2253787,6358,7871,5557,351,6759,6603,11140,5398,12,4758,8316,4748,462,4258,2145,5543,10073,8760,3639,3462,7588,4755,9921,262,1018,2753
2255783,6925,6685,146,5335,1539,7706,8424,963,2474,6788,4871,10684,6689,694,8807,1254,5557,1276,8208,10315,9647,4854,3177,5149,9261,868
2260296,6788,8751,6759,7742,1254,2776,3043,11120,4202,5832,5412,10315,2747,6827,4640,5630,10904,1092,6925,8208,1497,10991,1139,2474,2810,4755
2270547,5335,963,1276,7706,6788,2025,8807,5093,1539,5412,5542,7760,9647,9190,4748,5832,4238,9415,8542,6685,799,544,10664,8673,6689,6388
2292737,11140,8542,1014,2514,4404,10281,9555,8746,2145,2891,10073,8660,9452,2753,5543,7241,1028,148,2490,351,5557,5901,3451,5212,10904,9158
2307670,6788,1254,11120,7742,8751,2747,6925,1092,5412,1139,8208,3470,6208,6827,2776,1851,10178,3043,9878,3374,6759,3309,10904,10307,8673,8917
2307831,6788,6685,2474,5335,8424,963,8208,1539,4871,7706,1254,8807,5412,8573,6067,9190,146,1888,694,8760,8917,8947,8275,53,10073,6925
2311264,3451,9524,5804,423,8818,5486,1964,11068,8782,8229,1162,4748,2693,380,4043,8375,601,7972,2799,8297,1092,1995,5383,5757,2351,9024
2312639,6611,1018,262,838,3744,10904,5557,3419,6603,9555,1015,9388,1092,7588,6067,8424,7571,10073,5483,7906,5543,2492,3803,2753,1668,351
2318367,53,2025,8217,9244,976,8428,9028,3234,8573,8807,713,544,6920,3597,9962,5114,6407,7640,7115,7746,651,1495,4558,8084,843,6444
2319848,4748,11140,694,10073,9024,8807,53,2753,5832,1818,1086,10317,9881,423,1793,7121,7115,799,1162,4397,6143,2777,5124,6558,569,8229
2320928,10385,10307,7742,5146,6788,2776,10991,1254,4755,8424,4202,9647,8673,9568,2474,2747,5412,6689,6384,4609,1139,6487,9261,6925,963,9190
2322678,7706,5335,1497,6788,1539,9190,1254,8782,5412,8208,10600,544,9647,3043,4238,2025,4105,5173,5832,8424,53,10073,1818,6226,8542,5411
2326055,96,7552,423,3722,9024,10317,8590,5804,11012,10255,1964,4105,8428,1818,9256,9465,10600,6119,5383,2211,6919,1288,6370,6903,9816,4748
2326552,8807,2025,6571,53,6407,843,3234,4317,544,7640,4238,9253,4712,1707,7666,2885,8573,8428,6171,6444,5068,9962,7115,3792,9884,9669
2328473,2142,10385,8807,6883,167,5739,4341,254,4748,11140,249,8424,1818,9261,963,7862,4628,423,6788,1472,3838,7322,4755,3123,2490,10315
2338321,10600,1050,7621,6108,4590,8180,4109,4207,10644,10180,7471,3740,2630,2951,3451,7532,6497,6919,2795,5053,6277,129,10828,5850,790,4997
2343053,11140,5398,4748,10073,1818,9881,5804,6883,9376,423,7040,557,3722,3236,1497,1015,10385,2211,2490,8431,7559,7121,694,5400,10998,1288
2349496,10073,7617,8807,10305,9963,6962,9647,694,8760,5184,4605,5166,9024,2885,9816,4854,5532,9028,3597,9884,1131,5832,10569,2753,9261,1716
2350682,3744,6067,10904,2753,838,1066,7588,1999,8237,6603,6759,7580,3451,2492,6611,4532,6968,7006,5483,3419,262,11140,5557,8316,5149,10143
2354929,2474,8106,9376,4169,540,10073,4499,6603,7706,10525,7990,9600,6440,981,3236,2949,423,53,1254,1092,9465,1139,5412,2552,4871,643
2355119,7121,8818,11140,9376,10073,423,4748,10317,3722,5804,10763,249,96,9024,9465,1818,469,7115,8590,3695,694,4397,5764,9816,7880,7566
2364037,10315,8751,6788,4202,1254,11120,1092,8351,7742,6759,3043,2776,8208,5146,4755,9878,3993,6689,1139,3457,6446,10904,3470,2783,6067,5832
2366762,11195,3236,10073,8106,5420,9707,4628,550,3533,7706,11054,5400,6377,9376,9816,7040,6551,4748,7047,3958,423,8760,2474,3161,9384,8431
2367284,2474,8106,5173,10073,4917,2949,10525,10367,4397,3236,6827,4871,4202,300,146,8383,9766,5557,9714,10595,4558,7990,10684,4560,1092,10427
2369693,7666,3885,9980,8084,963,2142,2025,4734,958,3510,5149,8807,423,11176,2762,5542,5422,976,8275,9858,9723,7999,1757,6444,10073,3998
2370661,7121,2337,6919,5293,6226,1712,10904,1497,7536,4628,3361,6788,10073,9714,3722,249,8818,540,2361,11195,6915,10762,7095,1276,8284,5093
2376234,6788,6759,8208,11120,4202,10315,8751,9261,53,963,7824,3457,5832,10904,9028,5166,9647,7742,2474,569,1139,10367,6827,8807,1746,2398
2384087,1028,3451,5901,4924,148,8542,8067,2891,10899,8746,6374,2145,10904,11140,4404,10382,9213,10522,11230,5543,10811,2514,5451,1254,10468,8412
2385858,5398,477,4748,5557,3639,4758,11140,10073,8106,2949,4499,9647,8818,9881,10595,1018,9636,509,3451,8424,4734,9376,1525,1254,3722,7990
2387052,694,9024,1818,423,601,9376,4748,7972,10073,5804,2322,2776,7115,9881,4640,9816,11140,1092,1497,10904,5124,5398,6446,5149,8542,8760
2391052,9647,2474,8208,6788,5542,6925,3935,10247,5412,10315,9388,8503,1888,6118,9669,7862,799,8573,8705,7536,3581,3020,5745,976,811,9190
2392130,4558,963,811,843,2885,5093,5403,2025,10073,1654,3792,7999,5542,9669,2398,2,1986,10896,544,1497,791,39,5114,6475,9636,9028
2395805,96,7552,9024,3722,10317,423,9376,8428,9256,9660,1818,8590,9076,469,249,5804,6407,8818,7471,7121,11140,1086,53,11012,8329,651
2396238,1497,11140,469,5398,1818,4748,423,1015,3722,559,5557,3462,3639,9957,2211,9881,7871,7121,9376,5068,1086,1705,10073,1018,10525,2891
2403066,262,838,5557,10904,1018,6067,3744,6603,9555,5543,1092,1254,5301,6611,5483,7906,2492,3803,9714,1015,7006,7588,7571,10073,9671,6079
2406326,1539,6171,5335,9415,10073,5412,6788,3696,7706,3043,9647,4105,10904,8542,1497,5173,53,10600,1986,1276,2025,5621,4238,8307,10881,8782
2407661,53,2025,958,9024,1780,4862,843,4734,10268,4512,2644,1757,4112,976,5149,5383,4558,3885,544,1086,694,10452,8428,7666,5542,540
2411173,7706,5335,1539,2025,1497,3345,9190,9415,3043,10073,6171,9647,8573,4871,8807,8424,5412,8542,1276,1254,2177,4238,8782,5832,544,963
2418636,963,10268,976,10073,544,2885,2398,9669,5542,9647,1654,3177,843,7942,10896,8428,5184,3885,8180,7999,7706,2025,8512,9636,11176,6788
2423355,963,4991,5804,4946,8949,11178,2184,4748,2587,1226,5114,4558,10218,2142,6118,8782,10268,4207,4997,7104,1497,811,8512,843,9024,7746
2432976,1497,4748,469,1092,6603,3451,5557,3462,1015,9024,6002,10073,3639,1705,694,4707,7871,1018,8316,11140,5543,2891,5483,2921,5166,579
2433584,6358,7871,3451,3639,6603,8806,1015,4758,4748,1092,8316,2145,1139,601,262,53,5543,9341,1497,6611,4258,8431,351,557,8351,1525
2433655,6759,8751,6788,5832,53,10315,9261,4202,963,10762,7742,4640,1254,1851,694,10427,10367,5739,10904,7115,178,544,9957,8208,11120,569
2436304,10772,8428,9456,7552,7532,9256,11012,10155,5803,96,6407,4109,7121,10255,5602,10317,8806,9694,9376,2799,10600,3068,8590,9660,4862,2322
2436528,53,5022,963,10800,5071,10047,8106,544,8705,2002,5542,10307,6980,8949,10896,1573,6708,1024,4871,2564,9190,6925,4946,9669,799,5400
2438526,963,1276,10956,6788,9647,5542,10315,799,6909,8208,10247,1654,10600,2885,1201,544,9669,7322,9707,1495,10427,8858,6989,10896,5071,5412
2440225,53,8807,8573,8217,713,9962,3597,976,2025,4483,4558,7640,8428,2885,1162,3722,9669,1707,8084,6920,8949,8586,7047,2570,7999,1964
2444972,2025,6444,5542,6588,544,1162,6171,8428,7706,4105,10073,7137,53,1539,4748,10811,2762,1882,7746,1226,8818,4924,10268,1054,10762,8038
2447197,963,4558,4202,5173,53,9669,2025,7999,1497,7742,976,10427,843,3510,3792,9647,7640,8751,10452,7403,2810,1793,8807,5832,10367,2398
2447518,53,963,2783,8807,6788,2025,1654,6827,2398,10315,9028,544,3597,7666,6920,9669,5551,11176,9647,976,2885,1707,713,2788,7640,8208
2451743,2753,7588,10904,8237,3744,6759,3451,1999,6067,7006,8473,1066,838,6611,7580,2492,4532,8316,6603,5543,10073,5149,262,6968,3419,1818
2452197,53,9647,8807,976,2025,8217,8573,9669,7999,8428,10896,6708,544,7666,10247,843,7760,7640,6788,1707,7807,4871,10427,1495,1424,5335
2453779,3451,2145,8542,8067,11140,6374,5901,148,10904,1028,2514,10382,4404,2891,10522,11230,9213,10811,10899,5543,10468,8660,2753,2490,4924,6321
2453995,262,838,5557,3744,10904,6611,6067,9555,7588,1015,1018,3419,6603,1092,5483,5301,9317,5543,3803,7906,3451,7571,351,2492,9714,3438
2460878,2474,6788,9647,8208,53,981,4871,10247,6925,963,8807,10991,5542,7536,1746,3457,8573,8858,9261,7040,3177,10683,10497,8424,2783,4609
2462293,2753,3744,10904,6067,8237,838,1999,6611,6759,1066,7588,7580,6603,2492,7006,2082,6968,262,4532,3451,708,3419,5483,8473,5630,10082
2462607,4686,7621,2630,8477,6475,96,6424,10648,5024,8397,4492,8164,6254,3740,9669,4590,6748,5068,6755,2951,7471,1292,485,1047,2210,11012
2463717,963,10600,2398,8428,8705,5542,2025,976,9669,1495,544,5403,10896,843,799,9424,8949,9647,10247,3792,4483,11176,4342,7999,11178,8512
2464965,8751,5832,2810,4202,6788,963,7742,10315,6759,10762,8673,1254,1851,8807,2883,5630,6446,10367,9261,7862,5739,10904,8351,1092,6827,799
2467185,8542,1014,2145,4404,11140,2891,2514,10281,3451,5557,9452,148,7241,5543,5901,6374,6321,2665,5301,351,10904,10382,10522,5212,9555,10231
2473377,1497,469,10073,5483,4748,9024,1018,1015,5557,1705,8508,9957,6079,3462,559,3639,11140,1092,5398,7748,890,6603,423,7040,7871,1818
2480096,8237,3744,1066,2753,6968,9714,3451,6603,10904,1086,11140,1999,7006,6067,2248,2492,838,146,5293,2110,10073,4532,5557,4748,5483,10143
2480815,2474,6925,1539,146,694,1276,8424,6788,4871,9261,5335,6685,8208,963,8573,10247,7322,868,6689,8917,544,7536,1497,8807,9863,3177
2485347,10772,8428,9456,7552,7532,9256,11012,10155,5803,96,6407,4109,7121,10255,5602,10317,8806,9694,9376,2799,10600,3068,8590,9660,4862,2322
2491675,5804,5068,6407,6571,694,728,10180,53,4991,4109,6497,11140,96,1134,8782,6805,6555,9024,5196,4105,1964,9256,7746,4043,5757,8217
2492385,5068,4109,8743,7621,6805,6407,4463,6497,4207,96,4157,6748,2630,2184,4638,11012,8738,1295,4991,10218,6919,6053,8782,2587,5317,8297
2510476,4558,963,5412,7942,1497,7755,2337,7706,8961,10073,6226,9647,5114,509,5173,3722,2025,8573,6118,1888,5335,7095,10600,958,2,249
2511468,1678,6497,2288,7012,1162,7342,8806,4712,4924,11242,10155,2516,8412,6747,1050,11012,383,423,7471,821,6919,2767,5901,8477,8219,4991
2523889,53,8428,976,2025,7640,8807,7760,9647,9669,544,8573,39,1424,8949,7666,6708,8217,4558,11195,10896,6920,6788,7047,1707,843,5383
2524695,963,5071,10315,6788,9647,1495,5542,1276,10600,3581,3177,799,4341,9669,3885,7999,1677,2788,9636,8428,7755,7640,544,10762,2025,9424
2525617,6358,1086,6603,8983,10073,1805,9317,5255,6002,262,6611,5557,7871,477,1015,6208,8316,10904,8746,12,9600,3639,2949,4748,3236,2516
2533057,6603,838,262,5557,3744,5483,7588,3451,2492,6002,10904,8746,1092,5723,1254,3803,634,7571,4228,6048,7006,8340,7996,9671,1066,6759
2539726,9024,7552,10317,9076,96,3722,11140,8590,4748,1818,249,6343,6119,9465,9256,1288,10896,8746,4105,10255,9892,469,6091,9660,1355,2211
2543448,6358,6603,1086,1015,10073,6611,7871,8673,5543,5255,8983,4748,3639,9165,2516,10904,469,5557,9714,262,9317,4105,1162,6067,3236,9892
2544509,9694,6171,6805,2184,2516,6407,7532,7621,509,53,10059,5068,10073,10600,7652,9980,8164,4317,3998,8573,1497,5317,874,11012,1216,3345
2546044,7588,6603,5483,1066,4532,10904,2492,3451,838,7580,6611,6759,5557,3419,3744,8237,262,8316,6067,7006,6968,5543,8473,1092,1162,7061
2550629,53,5022,5542,5071,10800,544,3661,843,8428,963,6708,2002,8949,791,10047,10485,1573,3594,1024,8705,2564,2398,8106,8573,10896,6989
2550839,1018,4748,11140,509,8818,6079,2025,5335,6827,1818,9376,8424,694,2142,11248,7666,875,3236,1254,8237,423,10991,7742,6331,9563,5173
2559589,963,1276,544,6788,811,9647,1539,8807,6685,5335,8573,1497,8705,8949,10904,10073,53,7999,4854,2796,8549,2025,799,4238,5542,1707
2564418,6788,1254,7742,5146,6487,8351,6759,1092,10315,8424,1139,11120,2776,6067,3457,10904,8751,8208,9878,3470,4755,4758,963,6384,2747,6925
2565448,11140,2514,2665,5212,3451,4404,6374,10231,10073,2753,2145,2373,10281,148,5557,1014,1404,2891,10382,10522,5451,9787,8412,958,1254,1407
2566158,4169,4755,9388,8316,10904,3596,5543,7493,6925,1758,9873,9766,254,8208,8106,8431,2145,6067,5412,2474,6759,868,2386,3958,4341,8424
2574194,6358,7871,8806,6603,3451,4748,3639,1015,4758,1092,601,1497,8316,53,5764,10073,6759,5543,2145,4258,1525,9341,6611,262,11140,1018
2580918,53,958,2025,9024,1780,4862,4734,10268,4512,2644,1757,4112,5149,843,3885,976,544,4558,5383,1086,694,10452,7666,540,4638,6558
2585430,2184,9024,96,9256,2142,9660,5804,1064,6405,5757,7640,3591,3597,1629,3234,10823,7918,2587,2799,1162,408,4991,1054,9376,5055,694
2587232,423,53,10073,5398,7121,5804,1086,8818,544,2753,5832,8106,3451,1162,380,2891,11140,890,7115,601,9317,10904,1254,5218,9024,7687
2591114,6603,9317,1086,6358,10073,262,3451,8983,1805,5255,6002,6611,1162,1015,10904,6208,7871,12,4748,5557,477,8806,8746,8316,5543,9714
2598090,5335,9647,9636,7706,6925,6909,5412,6331,8424,1276,5166,6295,8208,963,9072,6788,8917,6118,7536,9190,4871,958,5071,10073,146,9261
2610675,96,7552,9256,10317,2211,9660,8590,9024,6407,8806,9076,5804,3722,4105,1964,423,8949,651,10255,11012,8714,10427,8818,8428,8329,249
2616736,4748,11140,694,10073,9024,8807,53,5832,2753,1818,1086,10317,9881,423,1793,7121,799,4397,7115,1162,5739,6143,569,2777,5124,6558
